Period,Open,High,Low,Close
1997-01-06,983.076000,983.076000,983.076000,983.075803
1997-01-03,983.560000,983.560000,983.560000,983.559674
1997-01-02,969.047000,969.047000,969.047000,969.046526
1996-12-31,973.897000,973.897000,973.897000,973.896682
1996-12-30,991.005000,991.005000,991.005000,991.004775
1996-12-27,994.851000,994.851000,994.851000,994.851198
1996-12-26,993.159000,993.159000,993.159000,993.158747
1996-12-24,986.865000,986.865000,986.865000,986.864616
1996-12-23,981.425000,981.425000,981.425000,981.424811
1996-12-20,983.986000,983.986000,983.986000,983.985721
1996-12-19,979.876000,979.876000,979.876000,979.875751
1996-12-18,961.156000,961.156000,961.156000,961.155592
1996-12-17,953.880000,953.880000,953.880000,953.879704
1996-12-16,947.229000,947.229000,947.229000,947.229208
1996-12-13,957.258000,957.258000,957.258000,957.258456
1996-12-12,958.154000,958.154000,958.154000,958.154431
1996-12-11,972.848000,972.848000,972.848000,972.848351
1996-12-10,981.652000,981.652000,981.652000,981.651885
1996-12-09,984.626000,984.626000,984.626000,984.626210
1996-12-06,971.206000,971.206000,971.206000,971.205816
1996-12-05,977.409000,977.409000,977.409000,977.408667
1996-12-04,978.240000,978.240000,978.240000,978.239731
1996-12-03,982.148000,982.148000,982.148000,982.148480
1996-12-02,992.999000,992.999000,992.999000,992.999071
1996-11-29,993.584000,993.584000,993.584000,993.584443
1996-11-27,990.894000,990.894000,990.894000,990.893937
1996-11-26,991.979000,991.979000,991.979000,991.979135
1996-11-25,993.156000,993.156000,993.156000,993.155919
1996-11-22,982.222000,982.222000,982.222000,982.221647
1996-11-21,974.360000,974.360000,974.360000,974.359865
1996-11-20,975.913000,975.913000,975.913000,975.913036
1996-11-19,973.388000,973.388000,973.388000,973.388280
1996-11-18,966.631000,966.631000,966.631000,966.631226
1996-11-15,967.342000,967.342000,967.342000,967.342025
1996-11-14,964.993000,964.993000,964.993000,964.993404
1996-11-13,958.676000,958.676000,958.676000,958.675922
1996-11-12,956.370000,956.370000,956.370000,956.370073
1996-11-11,959.285000,959.285000,959.285000,959.285140
1996-11-08,957.909000,957.909000,957.909000,957.908872
1996-11-07,953.669000,953.669000,953.669000,953.669032
1996-11-06,949.467000,949.467000,949.467000,949.466739
1996-11-05,935.585000,935.585000,935.585000,935.585064
1996-11-04,925.876000,925.876000,925.876000,925.876028
1996-11-01,921.913000,921.913000,921.913000,921.913387
1996-10-31,923.760000,923.760000,923.760000,923.760200
1996-10-30,917.948000,917.948000,917.948000,917.947883
1996-10-29,918.493000,918.493000,918.493000,918.492563
1996-10-28,912.833000,912.833000,912.833000,912.833014
1996-10-25,917.625000,917.625000,917.625000,917.624582
1996-10-24,919.418000,919.418000,919.418000,919.418147
1996-10-23,925.934000,925.934000,925.934000,925.933867
1996-10-22,924.983000,924.983000,924.983000,924.983447
1996-10-21,929.277000,929.277000,929.277000,929.277354
1996-10-18,930.545000,930.545000,930.545000,930.544576
1996-10-17,925.518000,925.518000,925.518000,925.517648
1996-10-16,922.074000,922.074000,922.074000,922.073666
1996-10-15,919.591000,919.591000,919.591000,919.590691
1996-10-14,920.852000,920.852000,920.852000,920.852456
1996-10-11,917.083000,917.083000,917.083000,917.082869
1996-10-10,909.164000,909.164000,909.164000,909.164119
1996-10-09,911.873000,911.873000,911.873000,911.873275
1996-10-08,916.838000,916.838000,916.838000,916.837998
1996-10-07,920.160000,920.160000,920.160000,920.159699
1996-10-04,917.660000,917.660000,917.660000,917.659703
1996-10-03,906.281000,906.281000,906.281000,906.281150
1996-10-02,907.881000,907.881000,907.881000,907.881039
1996-10-01,901.285000,901.285000,901.285000,901.285026
1996-09-30,898.966000,898.966000,898.966000,898.966034
1996-09-27,897.501000,897.501000,897.501000,897.501131
1996-09-26,897.050000,897.050000,897.050000,897.049899
1996-09-25,896.728000,896.728000,896.728000,896.728252
1996-09-24,896.411000,896.411000,896.411000,896.410538
1996-09-23,897.548000,897.548000,897.548000,897.548032
1996-09-20,898.244000,898.244000,898.244000,898.243585
1996-09-19,892.972000,892.972000,892.972000,892.972043
1996-09-18,890.920000,890.920000,890.920000,890.919504
1996-09-17,892.805000,892.805000,892.805000,892.804625
1996-09-16,894.164000,894.164000,894.164000,894.164212
1996-09-13,889.421000,889.421000,889.421000,889.421346
1996-09-12,877.148000,877.148000,877.148000,877.147940
1996-09-11,871.808000,871.808000,871.808000,871.808233
1996-09-10,867.112000,867.112000,867.112000,867.112207
1996-09-09,866.937000,866.937000,866.937000,866.937190
1996-09-06,856.370000,856.370000,856.370000,856.369707
1996-09-05,848.153000,848.153000,848.153000,848.152511
1996-09-04,856.135000,856.135000,856.135000,856.135237
1996-09-03,854.630000,854.630000,854.630000,854.630183
1996-08-30,851.064000,851.064000,851.064000,851.064014
1996-08-29,858.097000,858.097000,858.097000,858.096910
1996-08-28,867.619000,867.619000,867.619000,867.618647
1996-08-27,869.466000,869.466000,869.466000,869.466132
1996-08-26,866.172000,866.172000,866.172000,866.171736
1996-08-23,870.279000,870.279000,870.279000,870.278955
1996-08-22,875.010000,875.010000,875.010000,875.009653
1996-08-21,867.667000,867.667000,867.667000,867.667221
1996-08-20,868.366000,868.366000,868.366000,868.366412
1996-08-19,869.446000,869.446000,869.446000,869.446405
1996-08-16,867.633000,867.633000,867.633000,867.633428
1996-08-15,863.711000,863.711000,863.711000,863.710554
1996-08-14,863.358000,863.358000,863.358000,863.358455
1996-08-13,860.815000,860.815000,860.815000,860.814606
1996-08-12,867.842000,867.842000,867.842000,867.841861
1996-08-09,863.014000,863.014000,863.014000,863.013884
1996-08-08,863.437000,863.437000,863.437000,863.437399
1996-08-07,865.460000,865.460000,865.460000,865.459794
1996-08-06,863.016000,863.016000,863.016000,863.015552
1996-08-05,860.191000,860.191000,860.191000,860.190939
1996-08-02,863.062000,863.062000,863.062000,863.062211
1996-08-01,846.767000,846.767000,846.767000,846.767007
1996-07-31,833.482000,833.482000,833.482000,833.482345
1996-07-30,827.132000,827.132000,827.132000,827.132308
1996-07-29,821.430000,821.430000,821.430000,821.429653
1996-07-26,827.812000,827.812000,827.812000,827.812361
1996-07-25,821.655000,821.655000,821.655000,821.654864
1996-07-24,815.767000,815.767000,815.767000,815.766867
1996-07-23,816.032000,816.032000,816.032000,816.032425
1996-07-22,825.003000,825.003000,825.003000,825.002704
1996-07-19,831.459000,831.459000,831.459000,831.459326
1996-07-18,837.744000,837.744000,837.744000,837.744099
1996-07-17,825.316000,825.316000,825.316000,825.316261
1996-07-16,817.821000,817.821000,817.821000,817.820946
1996-07-15,819.682000,819.682000,819.682000,819.682085
1996-07-12,841.012000,841.012000,841.012000,841.012267
1996-07-11,840.335000,840.335000,840.335000,840.335490
1996-07-10,853.773000,853.773000,853.773000,853.773383
1996-07-09,852.028000,852.028000,852.028000,852.028335
1996-07-08,849.073000,849.073000,849.073000,849.073351
1996-07-05,855.194000,855.194000,855.194000,855.193583
1996-07-03,874.630000,874.630000,874.630000,874.629505
1996-07-02,876.192000,876.192000,876.192000,876.191695
1996-07-01,878.972000,878.972000,878.972000,878.972133
1996-06-28,872.008000,872.008000,872.008000,872.007824
1996-06-27,869.303000,869.303000,869.303000,869.303239
1996-06-26,863.882000,863.882000,863.882000,863.882438
1996-06-25,868.931000,868.931000,868.931000,868.931098
1996-06-24,869.406000,869.406000,869.406000,869.405544
1996-06-21,866.793000,866.793000,866.793000,866.792843
1996-06-20,860.612000,860.612000,860.612000,860.612189
1996-06-19,860.396000,860.396000,860.396000,860.396427
1996-06-18,860.517000,860.517000,860.517000,860.517304
1996-06-17,864.533000,864.533000,864.533000,864.533494
1996-06-14,865.395000,865.395000,865.395000,865.395185
1996-06-13,868.078000,868.078000,868.078000,868.077710
1996-06-12,869.479000,869.479000,869.479000,869.478670
1996-06-11,871.597000,871.597000,871.597000,871.597357
1996-06-10,873.142000,873.142000,873.142000,873.141878
1996-06-07,874.595000,874.595000,874.595000,874.595402
1996-06-06,874.220000,874.220000,874.220000,874.220011
1996-06-05,881.090000,881.090000,881.090000,881.090135
1996-06-04,873.214000,873.214000,873.214000,873.214379
1996-06-03,866.832000,866.832000,866.832000,866.832060
1996-05-31,868.694000,868.694000,868.694000,868.693770
1996-05-30,871.998000,871.998000,871.998000,871.997676
1996-05-29,866.958000,866.958000,866.958000,866.957632
1996-05-28,872.318000,872.318000,872.318000,872.318218
1996-05-24,880.462000,880.462000,880.462000,880.462211
1996-05-23,877.192000,877.192000,877.192000,877.192205
1996-05-22,880.310000,880.310000,880.310000,880.310311
1996-05-21,872.846000,872.846000,872.846000,872.846305
1996-05-20,873.343000,873.343000,873.343000,873.343208
1996-05-17,867.760000,867.760000,867.760000,867.759740
1996-05-16,862.142000,862.142000,862.142000,862.142232
1996-05-15,862.788000,862.788000,862.788000,862.787942
1996-05-14,862.893000,862.893000,862.893000,862.892951
1996-05-13,857.437000,857.437000,857.437000,857.437322
1996-05-10,845.074000,845.074000,845.074000,845.073989
1996-05-09,836.374000,836.374000,836.374000,836.373855
1996-05-08,835.279000,835.279000,835.279000,835.279184
1996-05-07,826.626000,826.626000,826.626000,826.626455
1996-05-06,829.907000,829.907000,829.907000,829.906919
1996-05-03,830.894000,830.894000,830.894000,830.893688
1996-05-02,833.124000,833.124000,833.124000,833.123535
1996-05-01,847.491000,847.491000,847.491000,847.490926
1996-04-30,846.854000,846.854000,846.854000,846.854009
1996-04-29,846.765000,846.765000,846.765000,846.764693
1996-04-26,845.830000,845.830000,845.830000,845.830146
1996-04-25,844.957000,844.957000,844.957000,844.956548
1996-04-24,841.456000,841.456000,841.456000,841.455713
1996-04-23,843.249000,843.249000,843.249000,843.249420
1996-04-22,838.462000,838.462000,838.462000,838.462385
1996-04-19,834.813000,834.813000,834.813000,834.812901
1996-04-18,832.923000,832.923000,832.923000,832.923452
1996-04-17,830.305000,830.305000,830.305000,830.305494
1996-04-16,834.582000,834.582000,834.582000,834.581918
1996-04-15,831.334000,831.334000,831.334000,831.334165
1996-04-12,823.855000,823.855000,823.855000,823.855276
1996-04-11,816.700000,816.700000,816.700000,816.699868
1996-04-10,819.621000,819.621000,819.621000,819.621265
1996-04-09,830.836000,830.836000,830.836000,830.835520
1996-04-08,833.473000,833.473000,833.473000,833.473438
1996-04-04,848.205000,848.205000,848.205000,848.205094
1996-04-03,848.168000,848.168000,848.168000,848.167592
1996-04-02,847.352000,847.352000,847.352000,847.351613
1996-04-01,845.198000,845.198000,845.198000,845.197666
1996-03-29,834.550000,834.550000,834.550000,834.549564
1996-03-28,838.997000,838.997000,838.997000,838.997047
1996-03-27,838.945000,838.945000,838.945000,838.945333
1996-03-26,843.936000,843.936000,843.936000,843.935509
1996-03-25,840.149000,840.149000,840.149000,840.148610
1996-03-22,840.898000,840.898000,840.898000,840.898235
1996-03-21,839.047000,839.047000,839.047000,839.047443
1996-03-20,840.018000,840.018000,840.018000,840.018017
1996-03-19,842.220000,842.220000,842.220000,842.220203
1996-03-18,843.440000,843.440000,843.440000,843.440164
1996-03-15,828.901000,828.901000,828.901000,828.900833
1996-03-14,828.149000,828.149000,828.149000,828.148758
1996-03-13,825.139000,825.139000,825.139000,825.139206
1996-03-12,822.870000,822.870000,822.870000,822.869853
1996-03-11,826.649000,826.649000,826.649000,826.649071
1996-03-08,818.189000,818.189000,818.189000,818.189495
1996-03-07,844.213000,844.213000,844.213000,844.212659
1996-03-06,842.022000,842.022000,842.022000,842.022367
1996-03-05,846.664000,846.664000,846.664000,846.663725
1996-03-04,840.150000,840.150000,840.150000,840.149696
1996-03-01,831.697000,831.697000,831.697000,831.696816
1996-02-29,826.593000,826.593000,826.593000,826.593447
1996-02-28,832.100000,832.100000,832.100000,832.100344
1996-02-27,835.056000,835.056000,835.056000,835.056147
1996-02-26,839.122000,839.122000,839.122000,839.122367
1996-02-23,850.232000,850.232000,850.232000,850.232094
1996-02-22,849.928000,849.928000,849.928000,849.927655
1996-02-21,836.014000,836.014000,836.014000,836.014293
1996-02-20,826.260000,826.260000,826.260000,826.260128
1996-02-16,835.701000,835.701000,835.701000,835.700743
1996-02-15,839.901000,839.901000,839.901000,839.900762
1996-02-14,845.237000,845.237000,845.237000,845.237162
1996-02-13,851.484000,851.484000,851.484000,851.484293
1996-02-12,852.470000,852.470000,852.470000,852.470218
1996-02-09,845.871000,845.871000,845.871000,845.870733
1996-02-08,845.435000,845.435000,845.435000,845.435174
1996-02-07,837.339000,837.339000,837.339000,837.339165
1996-02-06,832.563000,832.563000,832.563000,832.562746
1996-02-05,826.230000,826.230000,826.230000,826.230412
1996-02-02,818.971000,818.971000,818.971000,818.971162
1996-02-01,822.298000,822.298000,822.298000,822.297910
1996-01-31,819.000000,819.000000,819.000000,819.000122
1996-01-30,811.305000,811.305000,811.305000,811.304860
1996-01-29,803.645000,803.645000,803.645000,803.644604
1996-01-26,800.126000,800.126000,800.126000,800.125503
1996-01-25,794.217000,794.217000,794.217000,794.217431
1996-01-24,797.985000,797.985000,797.985000,797.984935
1996-01-23,788.724000,788.724000,788.724000,788.724225
1996-01-22,789.498000,789.498000,789.498000,789.497762
1996-01-19,787.477000,787.477000,787.477000,787.477039
1996-01-18,782.854000,782.854000,782.854000,782.853846
1996-01-17,780.374000,780.374000,780.374000,780.373875
1996-01-16,782.966000,782.966000,782.966000,782.965572
1996-01-15,771.873000,771.873000,771.873000,771.873003
1996-01-12,774.434000,774.434000,774.434000,774.433816
1996-01-11,775.565000,775.565000,775.565000,775.564948
1996-01-10,770.110000,770.110000,770.110000,770.110300
1996-01-09,784.161000,784.161000,784.161000,784.160731
1996-01-08,795.679000,795.679000,795.679000,795.679206
1996-01-05,793.199000,793.199000,793.199000,793.199453
1996-01-04,794.473000,794.473000,794.473000,794.472770
1996-01-03,799.120000,799.120000,799.120000,799.119682
1996-01-02,798.216000,798.216000,798.216000,798.215673
1995-12-29,792.042000,792.042000,792.042000,792.041930
1995-12-28,789.693000,789.693000,789.693000,789.692604
1995-12-27,790.197000,790.197000,790.197000,790.196659
1995-12-26,789.480000,789.480000,789.480000,789.479534
1995-12-22,786.466000,786.466000,786.466000,786.465837
1995-12-21,784.570000,784.570000,784.570000,784.570243
1995-12-20,778.693000,778.693000,778.693000,778.693481
1995-12-19,786.352000,786.352000,786.352000,786.352297
1995-12-18,779.772000,779.772000,779.772000,779.771637
1995-12-15,791.950000,791.950000,791.950000,791.950148
1995-12-14,792.689000,792.689000,792.689000,792.688973
1995-12-13,798.760000,798.760000,798.760000,798.759748
1995-12-12,794.680000,794.680000,794.680000,794.679627
1995-12-11,795.626000,795.626000,795.626000,795.626128
1995-12-08,792.981000,792.981000,792.981000,792.980634
1995-12-07,791.292000,791.292000,791.292000,791.291897
1995-12-06,796.408000,796.408000,796.408000,796.407975
1995-12-05,793.006000,793.006000,793.006000,793.005784
1995-12-04,787.803000,787.803000,787.803000,787.802804
1995-12-01,779.154000,779.154000,779.154000,779.153530
1995-11-30,777.074000,777.074000,777.074000,777.074041
1995-11-29,779.979000,779.979000,779.979000,779.978874
1995-11-28,778.101000,778.101000,778.101000,778.100501
1995-11-27,771.426000,771.426000,771.426000,771.425640
1995-11-24,769.691000,769.691000,769.691000,769.691182
1995-11-22,767.655000,767.655000,767.655000,767.655305
1995-11-21,770.000000,770.000000,770.000000,770.000301
1995-11-20,765.557000,765.557000,765.557000,765.557158
1995-11-17,769.571000,769.571000,769.571000,769.571286
1995-11-16,766.064000,766.064000,766.064000,766.063762
1995-11-15,761.672000,761.672000,761.672000,761.671673
1995-11-14,755.485000,755.485000,755.485000,755.484619
1995-11-13,759.256000,759.256000,759.256000,759.255902
1995-11-10,759.658000,759.658000,759.658000,759.658340
1995-11-09,760.313000,760.313000,760.313000,760.313230
1995-11-08,758.102000,758.102000,758.102000,758.101870
1995-11-07,751.027000,751.027000,751.027000,751.027364
1995-11-06,753.735000,753.735000,753.735000,753.735103
1995-11-03,756.371000,756.371000,756.371000,756.370881
1995-11-02,755.236000,755.236000,755.236000,755.236208
1995-11-01,748.010000,748.010000,748.010000,748.009876
1995-10-31,744.396000,744.396000,744.396000,744.396067
1995-10-30,746.632000,746.632000,746.632000,746.632443
1995-10-27,741.999000,741.999000,741.999000,741.998950
1995-10-26,738.107000,738.107000,738.107000,738.106969
1995-10-25,745.430000,745.430000,745.430000,745.429835
1995-10-24,750.591000,750.591000,750.591000,750.590834
1995-10-23,748.697000,748.697000,748.697000,748.696889
1995-10-20,751.757000,751.757000,751.757000,751.756587
1995-10-19,755.832000,755.832000,755.832000,755.832310
1995-10-18,751.708000,751.708000,751.708000,751.708051
1995-10-17,750.732000,750.732000,750.732000,750.731861
1995-10-16,745.934000,745.934000,745.934000,745.934076
1995-10-13,747.815000,747.815000,747.815000,747.814808
1995-10-12,746.021000,746.021000,746.021000,746.021082
1995-10-11,741.339000,741.339000,741.339000,741.338620
1995-10-10,738.753000,738.753000,738.753000,738.753393
1995-10-09,739.841000,739.841000,739.841000,739.840698
1995-10-06,745.111000,745.111000,745.111000,745.110929
1995-10-05,745.218000,745.218000,745.218000,745.218370
1995-10-04,743.476000,743.476000,743.476000,743.475619
1995-10-03,744.470000,744.470000,744.470000,744.470223
1995-10-02,743.647000,743.647000,743.647000,743.646960
1995-09-29,747.066000,747.066000,747.066000,747.066482
1995-09-28,748.933000,748.933000,748.933000,748.932838
1995-09-27,742.742000,742.742000,742.742000,742.742043
1995-09-26,743.208000,743.208000,743.208000,742.853201
1995-09-25,743.358000,743.358000,743.358000,743.364271
1995-09-22,743.256000,743.256000,743.256000,743.255669
1995-09-21,744.876000,744.876000,744.876000,744.875742
1995-09-20,749.655000,749.655000,749.655000,749.655230
1995-09-19,746.344000,746.344000,746.344000,746.343824
1995-09-18,744.495000,744.495000,744.495000,744.495266
1995-09-15,744.982000,744.982000,744.982000,744.981831
1995-09-14,745.313000,745.313000,745.313000,745.312593
1995-09-13,739.109000,739.109000,739.109000,739.108764
1995-09-12,735.872000,735.872000,735.872000,735.871750
1995-09-11,732.543000,732.543000,732.543000,732.542880
1995-09-08,730.941000,730.941000,730.941000,730.941059
1995-09-07,727.882000,727.882000,727.882000,727.881681
1995-09-06,727.681000,727.681000,727.681000,727.681309
1995-09-05,726.262000,726.262000,726.262000,726.262394
1995-09-01,719.337000,719.337000,719.337000,719.337445
1995-08-31,716.815000,716.815000,716.815000,716.815298
1995-08-30,715.538000,715.538000,715.538000,715.538371
1995-08-29,714.132000,714.132000,714.132000,714.131786
1995-08-28,712.820000,712.820000,712.820000,712.819754
1995-08-25,714.148000,714.148000,714.148000,714.148343
1995-08-24,710.767000,710.767000,710.767000,710.767017
1995-08-23,710.342000,710.342000,710.342000,710.342448
1995-08-22,713.271000,713.271000,713.271000,713.270642
1995-08-21,711.436000,711.436000,711.436000,711.436314
1995-08-18,712.822000,712.822000,712.822000,712.821906
1995-08-17,712.522000,712.522000,712.522000,712.522388
1995-08-16,713.668000,713.668000,713.668000,713.668142
1995-08-15,711.708000,711.708000,711.708000,711.708481
1995-08-14,713.102000,713.102000,713.102000,713.102224
1995-08-11,707.138000,707.138000,707.138000,707.137965
1995-08-10,709.988000,709.988000,709.988000,709.988362
1995-08-09,712.678000,712.678000,712.678000,712.677567
1995-08-08,713.438000,713.438000,713.438000,713.437614
1995-08-07,712.908000,712.908000,712.908000,712.908053
1995-08-04,711.449000,711.449000,711.449000,711.449362
1995-08-03,711.158000,711.158000,711.158000,711.157898
1995-08-02,711.031000,711.031000,711.031000,711.030656
1995-08-01,711.947000,711.947000,711.947000,711.946605
1995-07-31,715.018000,715.018000,715.018000,715.017544
1995-07-28,716.067000,716.067000,716.067000,716.066974
1995-07-27,718.954000,718.954000,718.954000,718.954392
1995-07-26,714.251000,714.251000,714.251000,714.251304
1995-07-25,713.557000,713.557000,713.557000,713.556950
1995-07-24,707.872000,707.872000,707.872000,707.872402
1995-07-21,704.046000,704.046000,704.046000,704.044553
1995-07-20,703.931000,703.931000,703.931000,703.931372
1995-07-19,700.663000,700.663000,700.663000,700.663187
1995-07-18,710.101000,710.101000,710.101000,710.100508
1995-07-17,715.447000,715.447000,715.447000,715.446779
1995-07-14,711.849000,711.849000,711.849000,711.848694
1995-07-13,713.260000,713.260000,713.260000,713.259957
1995-07-12,713.100000,713.100000,713.100000,713.099764
1995-07-11,705.279000,705.279000,705.279000,705.278870
1995-07-10,708.326000,708.326000,708.326000,708.326049
1995-07-07,707.281000,707.281000,707.281000,707.281088
1995-07-06,704.137000,704.137000,704.137000,704.136565
1995-07-05,695.408000,695.408000,695.408000,695.408067
1995-07-03,695.079000,695.079000,695.079000,695.079007
1995-06-30,692.067000,692.067000,692.067000,692.066817
1995-06-29,690.799000,690.799000,690.799000,690.799203
1995-06-28,691.886000,691.886000,691.886000,691.886447
1995-06-27,688.681000,688.681000,688.681000,688.680654
1995-06-26,690.838000,690.838000,690.838000,690.837736
1995-06-23,697.916000,697.916000,697.916000,697.915796
1995-06-22,699.634000,699.634000,699.634000,699.633553
1995-06-21,690.590000,690.590000,690.590000,690.589544
1995-06-20,691.851000,691.851000,691.851000,691.851426
1995-06-19,692.145000,692.145000,692.145000,692.144675
1995-06-16,685.259000,685.259000,685.259000,685.259457
1995-06-15,681.817000,681.817000,681.817000,681.816861
1995-06-14,680.987000,680.987000,680.987000,680.986684
1995-06-13,680.409000,680.409000,680.409000,680.409151
1995-06-12,673.563000,673.563000,673.563000,673.562886
1995-06-09,669.800000,669.800000,669.800000,669.799908
1995-06-08,675.388000,675.388000,675.388000,675.388499
1995-06-07,676.294000,676.294000,676.294000,676.294233
1995-06-06,679.364000,679.364000,679.364000,679.364089
1995-06-05,679.317000,679.317000,679.317000,679.317161
1995-06-02,675.398000,675.398000,675.398000,675.398023
1995-06-01,676.530000,676.530000,676.530000,676.530456
1995-05-31,676.357000,676.357000,676.357000,676.356739
1995-05-30,663.894000,663.894000,663.894000,663.893675
1995-05-26,663.947000,663.947000,663.947000,663.950732
1995-05-25,670.097000,670.097000,670.097000,670.096569
1995-05-24,669.946000,669.946000,669.946000,669.945752
1995-05-23,669.855000,669.855000,669.855000,669.854510
1995-05-22,663.568000,663.568000,663.568000,663.567943
1995-05-19,657.852000,657.852000,657.852000,657.852172
1995-05-18,658.042000,658.042000,658.042000,658.042146
1995-05-17,667.481000,667.481000,667.481000,667.480613
1995-05-16,668.894000,668.894000,668.894000,668.893903
1995-05-15,668.228000,668.228000,668.228000,668.227878
1995-05-12,665.275000,665.275000,665.275000,665.274618
1995-05-11,663.763000,663.763000,663.763000,663.763218
1995-05-10,663.654000,663.654000,663.654000,663.654372
1995-05-09,662.580000,662.580000,662.580000,662.579939
1995-05-08,662.820000,662.820000,662.820000,662.820292
1995-05-05,658.211000,658.211000,658.211000,657.744185
1995-05-04,658.223000,658.223000,658.223000,658.223431
1995-05-03,657.944000,657.944000,657.944000,657.944062
1995-05-02,650.811000,650.811000,650.811000,650.811004
1995-05-01,649.952000,649.952000,649.952000,649.951580
1995-04-28,650.363000,650.363000,650.363000,650.363499
1995-04-27,648.893000,648.893000,648.893000,648.892734
1995-04-26,647.768000,647.768000,647.768000,647.768181
1995-04-25,647.006000,647.006000,647.006000,647.006328
1995-04-24,647.926000,647.926000,647.926000,647.925999
1995-04-21,642.236000,642.236000,642.236000,642.236067
1995-04-20,638.194000,638.194000,638.194000,638.194384
1995-04-19,637.727000,637.727000,637.727000,637.727064
1995-04-18,638.284000,638.284000,638.284000,638.284049
1995-04-17,639.222000,639.222000,639.222000,639.222429
1995-04-13,643.069000,643.069000,643.069000,643.068998
1995-04-12,640.463000,640.463000,640.463000,640.462545
1995-04-11,638.340000,638.340000,638.340000,638.339922
1995-04-10,640.209000,640.209000,640.209000,640.208739
1995-04-07,639.441000,639.441000,639.441000,639.441036
1995-04-06,638.952000,638.952000,638.952000,638.952428
1995-04-05,638.309000,638.309000,638.309000,638.308527
1995-04-04,637.770000,637.770000,637.770000,637.769520
1995-04-03,633.325000,633.325000,633.325000,633.324826
1995-03-31,631.760000,631.760000,631.760000,631.760282
1995-03-30,633.647000,633.647000,633.647000,633.646510
1995-03-29,634.735000,634.735000,634.735000,634.735269
1995-03-28,635.718000,635.718000,635.718000,635.718052
1995-03-27,634.829000,634.829000,634.829000,634.828636
1995-03-24,631.743000,631.743000,631.743000,631.742873
1995-03-23,625.410000,625.410000,625.410000,625.409959
1995-03-22,625.057000,625.057000,625.057000,625.056869
1995-03-21,624.298000,624.298000,624.298000,624.297730
1995-03-20,625.648000,625.648000,625.648000,625.648267
1995-03-17,624.853000,624.853000,624.853000,624.852574
1995-03-16,624.705000,624.705000,624.705000,624.705039
1995-03-15,620.214000,620.214000,620.214000,620.213697
1995-03-14,621.452000,621.452000,621.452000,621.451835
1995-03-13,617.847000,617.847000,617.847000,617.847253
1995-03-10,617.201000,617.201000,617.201000,617.200514
1995-03-09,609.111000,609.111000,609.111000,609.110723
1995-03-08,608.772000,608.772000,608.772000,608.771774
1995-03-07,607.480000,607.480000,607.480000,607.480255
1995-03-06,611.872000,611.872000,611.872000,611.872462
1995-03-03,611.496000,611.496000,611.496000,611.495804
1995-03-02,611.006000,611.006000,611.006000,611.005871
1995-03-01,611.638000,611.638000,611.638000,611.638101
1995-02-28,613.653000,613.653000,613.653000,613.652594
1995-02-27,609.118000,609.118000,609.118000,609.117670
1995-02-24,614.403000,614.403000,614.403000,614.403115
1995-02-23,612.869000,612.869000,612.869000,612.868772
1995-02-22,610.417000,610.417000,610.417000,610.417387
1995-02-21,607.406000,607.406000,607.406000,607.406401
1995-02-17,606.412000,606.412000,606.412000,606.412427
1995-02-16,610.379000,610.379000,610.379000,610.378719
1995-02-15,609.517000,609.517000,609.517000,609.517037
1995-02-14,606.957000,606.957000,606.957000,606.957389
1995-02-13,605.712000,605.712000,605.712000,605.712387
1995-02-10,605.326000,605.326000,605.326000,605.326404
1995-02-09,603.616000,603.616000,603.616000,603.615579
1995-02-08,604.743000,604.743000,604.743000,604.742898
1995-02-07,604.219000,604.219000,604.219000,604.207567
1995-02-06,604.563000,604.563000,604.563000,604.563163
1995-02-03,601.132000,601.132000,601.132000,601.131998
1995-02-02,593.730000,593.730000,593.730000,593.730151
1995-02-01,590.646000,590.646000,590.646000,590.646334
1995-01-31,590.635000,590.635000,590.635000,590.635034
1995-01-30,588.077000,588.077000,588.077000,588.076923
1995-01-27,590.325000,590.325000,590.325000,590.324571
1995-01-26,587.721000,587.721000,587.721000,587.720539
1995-01-25,586.594000,586.594000,586.594000,586.593633
1995-01-24,584.523000,584.523000,584.523000,584.523347
1995-01-23,584.405000,584.405000,584.405000,584.405414
1995-01-20,583.082000,583.082000,583.082000,583.081882
1995-01-19,585.804000,585.804000,585.804000,585.804219
1995-01-18,589.269000,589.269000,589.269000,589.269180
1995-01-17,589.676000,589.676000,589.676000,589.675636
1995-01-16,588.820000,588.820000,588.820000,588.820092
1995-01-13,584.542000,584.542000,584.542000,584.542372
1995-01-12,579.002000,579.002000,579.002000,579.002441
1995-01-11,579.028000,579.028000,579.028000,579.027525
1995-01-10,579.053000,579.053000,579.053000,579.052610
1995-01-09,577.982000,577.982000,577.982000,577.981507
1995-01-06,577.724000,577.724000,577.724000,577.724423
1995-01-05,577.296000,577.296000,577.296000,577.295533
1995-01-04,577.691000,577.691000,577.691000,577.690516
1995-01-03,575.521000,575.521000,575.521000,575.520609
1994-12-30,575.705000,575.705000,575.705000,575.704876
1994-12-29,577.917000,577.917000,577.917000,577.916740
1994-12-28,577.512000,577.512000,577.512000,577.514487
1994-12-27,579.530000,579.530000,579.530000,579.532016
1994-12-23,576.206000,576.206000,576.206000,576.208819
1994-12-22,575.575000,575.575000,575.575000,575.577733
1994-12-21,575.495000,575.495000,575.495000,575.497596
1994-12-20,572.342000,572.342000,572.342000,572.344754
1994-12-19,573.329000,573.329000,573.329000,573.331378
